raw_id,tracking_id,customer_id,job_id,sample_id,system_name,site,station,sample_date,year,calculation_type,level_,replicate_,depth,fraction,report_note,taxa_id,custom_taxa_id,pollution_tolerance_class,organism,habitat,phylum,division,class_,subclass_,order_,suborder,family,subfamily,tribe,genus,subgenus,species,subspecies,variety,form_,morph,coloniality,coloniality_state,structure_,physiological_state,taxonomic_authority,assay_class,palmer_index,environmental_tolerance_class,area_per_unit_square_um,volume_per_unit_cubic_um,area_to_volume_ratio,biovolume_to_volume_ratio,biovolume_per_unit_cubic_um,biomass_per_animal_ug,average_cells_per_natural_unit,concentration_natural_unit_per_ml_,total_area_square_um_per_ml_,relative_total_area_percent,total_volume_cubic_um_per_ml_,relative_total_volume_percent,total_biovolume_cubic_um_per_ml_,relative_total_biovolume_percent,total_animal_biomass_ug_per_ml_,relative_total_animal_biomass_percent,algal_cell_concentration_cells_per_ml_,algal_biomass_concentration_mg_per_l_,relative_algal_cell_concentration_percent,relative_algal_biomass_concentration_percent,relative_concentration_percent,average_gald_um,taxa_count,uncertain,customer_requested_units,alternate_taxa_name,sample_weight,sample_weight_unit,measurement_notes,tally_notes
155,200046-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,2/15/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,4062,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanothece,.,nidulans,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,P. Richter,1,0,"., ., ., ., ., ., ., ., ., ., ., .",270.5687,418.9837,0.646,0.01999505,8.3776,0,8,5.0815,1374.9064,0.01275145,2129.0836,0.00917039,42.5711,0.00028365,0,0,40.6523,0.00004257,0.04528298,0.00028365,0.00721148,10,3,FALSE,NU/ml,Aphanothece smithii,0,.,.,
156,200046-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,2/15/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,4321,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,elongatus,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",14.9847,3.1416,4.77,1,3.1416,0,1,23.7139,355.3452,0.00329562,74.4995,0.00032088,74.4995,0.00049639,0,0,23.7139,0.0000745,0.02641514,0.0004964,0.03365391,6,14,FALSE,NU/ml,,0,.,.,
157,200046-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,2/15/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,4285,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechocystis,.,.,.,.,.,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",7.0686,1.7671,4,1,1.7671,0,1,3.3877,23.9463,0.00022209,5.9864,0.00002578,5.9864,0.00003989,0,0,3.3877,0.00000599,0.00377359,0.00003991,0.0048077,1.5,2,FALSE,NU/ml,,0,.,.,
158,200046-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,2/15/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,5020,.,2,Algae,Freshwater,.,Euglenophyta,Euglenophyceae,.,Euglenales,.,Euglenaceae,.,.,Euglena,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,0,0,.,389.0457,522.761,0.744,1,522.761,0,1,23.7139,9225.7776,0.08556369,12396.6843,0.05339501,12396.6843,0.08259959,0,0,23.7139,0.01239668,0.02641514,0.08259957,0.03365391,16,14,FALSE,NU/ml,Brachysira,0,.,.,
159,200046-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,2/15/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,7130,.,0,Monera,Freshwater,.,Miscellaneous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,"., ., ., ., ., ., ., ., ., ., ., .",157.5666,157.0796,1.003,1,157.0796,0,1,1.6938,266.8938,0.00247528,266.0689,0.00114601,266.0689,0.00177283,0,0,1.6938,0.00026607,0.00188674,0.00177283,0.00240378,12,1,TRUE,NU/ml,,0,.,Green sulfur photosynthetic bacteria,
160,200046-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,2/15/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,6033,.,0,Algae,Freshwater,.,Pyrrhophyta,Dinophyceae,.,Gymnodinales,.,Gymnodiniaceae,.,.,Gymnodinium,.,sp. 2,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Stein,1,0,"., ., ., ., ., ., ., ., ., ., ., .",396.8133,603.1858,0.658,1,603.1858,0,1,1.6938,672.1412,0.00623372,1021.7048,0.00440069,1021.7048,0.00680766,0,0,1.6938,0.0010217,0.00188674,0.00680763,0.00240378,16,1,FALSE,NU/ml,,0,.,.,
161,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,1000986,.,3,Monera,Freshwater,.,.,Alphaproteobacteria,.,Rhodospirillales,.,Rhodospirillaceae,.,.,Rhodospirillum,.,rubrum,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,.,0,0,.,6.6759,0.7854,8.5,1,0.7854,0,1,37.2646,248.7751,0.00103254,29.2677,0.00005815,29.2677,0.00008017,0,0,37.2646,0.00002927,0.02272138,0.00008018,0.02409636,4,22,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
162,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,9611,.,0,Algae,Freshwater,.,Bacillariophyta,Bacillariophyceae,.,Eunotiales,.,Eunotiaceae,.,.,Actinella,.,punctata,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,F. W. Lewis,0,0,"., ., ., ., ., ., ., ., ., ., ., .",2691.6183,3556.5131,0.757,1,3556.5131,0,1,1.6938,4559.1911,0.01892287,6024.1911,0.01196981,6024.1911,0.0165017,0,0,1.6938,0.00602419,0.00103276,0.0165017,0.00109526,80,1,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
163,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,1021,.,3,Algae,Freshwater,.,Bacillariophyta,Fragilariophyceae,.,Fragilariales,.,Fragilariaceae,.,.,Asterionella,.,formosa,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,Hass.,1,0,"P4,N1-N2,H8,S4-S5,F1-F2,.,C1,D3,.,O2,Y2,*1",434,212,2.047,1,212,0,1.25,15.2446,6616.1686,0.02746033,3231.8612,0.00642157,3231.8612,0.00885284,0,0,19.0558,0.00323186,0.01161891,0.00885284,0.0098576,42,9,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
164,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,1332,.,3,Algae,Freshwater,.,Bacillariophyta,Fragilariophyceae,.,Tabellariales,.,Tabellariaceae,.,.,Tabellaria,.,flocculosa,.,.,.,.,Complex-Filament,Free,Vegetative,Live,(Roth) Ktz.,1,0,"P2,N3,H9,S3-S7,F1,L4,C2-C3,D2/D4,.,O1,Y1,*1",2017.3333,3602.6667,0.56,1,3602.6667,0,1,5.0815,10251.1653,0.04254734,18307.1047,0.03637544,18307.1047,0.05014755,0,0,5.0815,0.0183071,0.00309835,0.05014754,0.00328584,55.3333,3,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
165,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,2683,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,.,.,.,.,.,.,2-9.9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,"., ., ., ., ., ., ., ., ., ., ., .",81.6814,73.3038,1.114,1,73.3038,0,1,8.4692,691.7792,0.00287122,620.8273,0.00123356,620.8273,0.00170059,0,0,8.4692,0.00062083,0.00516393,0.0017006,0.00547643,5,5,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
166,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,2080,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlamydomonas,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,4,"., ., ., ., ., ., ., ., ., ., ., .",152.677,208.9829,0.731,1,208.9829,0,1,232.0571,35429.7844,0.14705091,48495.9692,0.09635942,48495.9692,0.1328421,0,0,232.0571,0.04849597,0.14149237,0.1328421,0.15005481,7.9,137,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
167,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,2110,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlorogonium,.,.,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Dang.,1,0,"., ., ., ., ., ., ., ., ., ., ., .",603.1858,965.0973,0.625,1,965.0973,0,1,1.6938,1021.7048,0.00424057,1634.7277,0.00324813,1634.7277,0.00447791,0,0,1.6938,0.00163473,0.00103276,0.00447792,0.00109526,64,1,TRUE,NU/ml,,0,.,.,A lot of Mallomonas spines
168,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,1000538,.,0,Algae,Freshwater,.,Chlorophyta,Prasinophyceae,.,Prasinocladales,.,Pedinomonadaceae,.,.,Monomastix,.,minuta,.,.,.,.,Cell-Motile,Free,Vegetative,Live,.,0,0,"., ., ., ., ., ., ., ., ., ., ., .",49.3548,24.2601,2.034,1,24.2601,0,1,60.9785,3009.5823,0.01249124,1479.3448,0.00293939,1479.3448,0.00405228,0,0,60.9785,0.00147934,0.03718047,0.00405227,0.03943045,6.6667,36,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
169,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,2363,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Oocystaceae,.,.,Oocystis,.,parva,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",270.6915,402.1239,0.673,1,402.1239,0,1,1.6938,458.5101,0.00190304,681.1366,0.00135339,681.1366,0.0018658,0,0,1.6938,0.00068114,0.00103276,0.00186581,0.00109526,12,1,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
170,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,2491,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,Schroederia,.,judayi,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,G. M. Smith,1,0,"., ., ., ., ., ., ., ., ., ., ., .",37.6991,15.0796,2.5,1,15.0796,0,1,3.3877,127.7131,0.00053007,51.0851,0.0001015,51.0851,0.00013993,0,0,3.3877,0.00005109,0.00206559,0.00013995,0.00219058,30,2,FALSE,NU/ml,Ankyra judayi,0,.,.,A lot of Mallomonas spines
171,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,1652,.,0,Algae,Freshwater,.,Chrysophyta,Chrysophyceae,.,.,.,.,.,.,.,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Cienkowski .,1,0,"., ., ., ., ., ., ., ., ., ., ., .",59.5308,54.538,1.092,1,54.538,0,1,787.6391,46888.7868,0.19461137,42956.2622,0.08535226,42956.2622,0.11766751,0,0,787.6391,0.04295626,0.48024786,0.1176675,0.50931013,4,465,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
172,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,1653,.,0,Algae,Freshwater,.,Chrysophyta,Chrysophyceae,.,.,.,.,.,.,.,.,.,.,.,.,.,Cell-Nonmotile,Free,Cyst,.,N/A,1,0,"., ., ., ., ., ., ., ., ., ., ., .",247.5079,473.9884,0.522,1,473.9884,0,1,106.7124,26412.1612,0.10962337,50580.4382,0.10050117,50580.4382,0.13855196,0,0,106.7124,0.05058044,0.06506584,0.13855196,0.06900331,8.0909,63,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
173,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,3015,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Cryptomonas,.,erosa,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg .,1,0,".,.,.,.,.,.,.,.,.,.,.,.",953.3695,2261.109,0.422,1,2261.109,0,1,72.8354,69439.0921,0.28820616,164688.881,0.32722977,164688.881,0.45112236,0,0,72.8354,0.16468888,0.04440999,0.45112236,0.04709747,25,43,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
174,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,4054,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanocapsa,.,delicatissima,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",4612.9055,39521.3403,0.117,0.00018548,7.3304,0,14,3.3877,15627.1175,0.06486017,133886.2522,0.26602626,24.8332,0.00006802,0,0,47.4277,0.00002483,0.02891813,0.00006802,0.00219058,35,2,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
175,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,4051,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanocapsa,.,elachista,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",442.3864,874.8707,0.506,0.02019894,17.6715,0,10,5.0815,2248.0054,0.00933032,4445.6928,0.0088334,89.7985,0.00024598,0,0,50.8154,0.0000898,0.03098372,0.00024598,0.00328584,12,3,TRUE,NU/ml,,0,.,.,A lot of Mallomonas spines
176,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,4321,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,elongatus,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",10.544,2.1817,4.833,1,2.1817,0,1,177.854,1875.2925,0.00778338,388.0241,0.00077099,388.0241,0.00106289,0,0,177.854,0.00038802,0.10844307,0.00106288,0.11500552,4.1667,105,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
177,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,5020,.,2,Algae,Freshwater,.,Euglenophyta,Euglenophyceae,.,Euglenales,.,Euglenaceae,.,.,Euglena,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,0,0,.,737.4081,1201.345,0.614,1,1201.345,0,1,20.3262,14988.683,0.06221036,24418.7437,0.048519,24418.7437,0.0668888,0,0,20.3262,0.02441874,0.01239351,0.06688879,0.01314351,21,12,TRUE,NU/ml,Brachysira,0,.,.,A lot of Mallomonas spines
178,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,7140,.,0,Algae,Freshwater,.,Miscellaneous,.,.,.,.,.,.,.,.,.,.,.,.,.,Microflagellate,Cell-Motile,Free,Vegetative,Live,N/A,1,0,"., ., ., ., ., ., ., ., ., ., ., .",67.6729,50.2655,1.346,1,50.2655,0,1,1.6938,114.6276,0.00047576,85.1421,0.00016917,85.1421,0.00023322,0,0,1.6938,0.00008514,0.00103276,0.00023322,0.00109526,6,1,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
179,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,7130,.,0,Monera,Freshwater,.,Miscellaneous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,"., ., ., ., ., ., ., ., ., ., ., .",193.3059,226.1947,0.855,1,226.1947,0,1,1.6938,327.4307,0.001359,383.1393,0.00076128,383.1393,0.00104951,0,0,1.6938,0.00038314,0.00103276,0.00104951,0.00109526,12,1,FALSE,NU/ml,,0,.,Green sulfur photosynthetic bacteria,A lot of Mallomonas spines
180,200047-062,62,1,TB,Trout Lake,"Pump, HP, 0-bott.",2,3/7/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,.,.,6033,.,0,Algae,Freshwater,.,Pyrrhophyta,Dinophyceae,.,Gymnodinales,.,Gymnodiniaceae,.,.,Gymnodinium,.,sp. 2,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Stein,1,0,"., ., ., ., ., ., ., ., ., ., ., .",354.1763,527.7876,0.671,1,527.7876,0,1,1.6938,599.9207,0.00248996,893.9917,0.00177632,893.9917,0.00244886,0,0,1.6938,0.00089399,0.00103276,0.00244885,0.00109526,14,1,FALSE,NU/ml,,0,.,.,A lot of Mallomonas spines
1,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1000057,.,0,Algae,Freshwater,.,Chlorophyta,.,.,.,.,.,.,.,.,.,.,.,.,.,Microflagellate,Cell-Motile,Free,Vegetative,Live,N/A,1,0,"., ., ., ., ., ., ., ., ., ., ., .",16.7803,6.4229,2.613,1,6.4229,0,1,1722.1369,28897.9743,0.00397269,11061.1133,0.00052752,11061.1133,0.01784652,0,0,1722.1369,0.01106111,0.00396982,0.01784652,0.00991436,2.6286,9,FALSE,NU/ml,,0,.,.,
2,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2683,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,.,.,.,.,.,.,2-9.9 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,"., ., ., ., ., ., ., ., ., ., ., .",32.1699,17.1573,1.875,1,17.1573,0,1,191.3485,6155.6636,0.00084624,3283.0244,0.00015657,3283.0244,0.00529699,0,0,191.3485,0.00328302,0.00044109,0.00529698,0.0011016,3.2,1,FALSE,NU/ml,,0,.,.,
3,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2080,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlamydomonas,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,4,"., ., ., ., ., ., ., ., ., ., ., .",37.8909,23.3205,1.625,1,23.3205,0,1,4975.0622,188509.5859,0.02591495,116020.939,0.0055332,116020.939,0.18719365,0,0,4975.0622,0.11602094,0.01146837,0.18719365,0.0286415,3.8222,26,FALSE,NU/ml,,0,.,.,
4,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2212,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Dictyosphaeriaceae,.,.,Dictyosphaerium,.,ehrenbergianum,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Naegeli,1,0,"., ., ., ., ., ., ., ., ., ., ., .",187.1198,121.4749,1.54,1,121.4749,0,4,21.1731,3961.9052,0.00054465,2571.9995,0.00012266,2571.9995,0.00414979,0,0,84.6924,0.002572,0.00019523,0.00414979,0.00012189,16,2,FALSE,NU/ml,,0,.,.,
5,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1000538,.,0,Algae,Freshwater,.,Chlorophyta,Prasinophyceae,.,Prasinocladales,.,Pedinomonadaceae,.,.,Monomastix,.,minuta,.,.,.,.,Cell-Motile,Free,Vegetative,Live,.,0,0,"., ., ., ., ., ., ., ., ., ., ., .",26.6969,10.7233,2.49,1,10.7233,0,1,191.3485,5108.413,0.00070227,2051.8879,0.00009786,2051.8879,0.00331061,0,0,191.3485,0.00205189,0.00044109,0.00331062,0.0011016,4,1,FALSE,NU/ml,,0,.,.,
6,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2363,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Oocystaceae,.,.,Oocystis,.,parva,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",278.0822,450.2949,0.618,1,450.2949,0,1,84.6924,23551.4429,0.00323768,38136.546,0.00181879,38136.546,0.0615313,0,0,84.6924,0.03813655,0.00019523,0.06153131,0.00048758,12.25,8,FALSE,NU/ml,,0,.,.,
7,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2491,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,Schroederia,.,judayi,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,G. M. Smith,1,0,"., ., ., ., ., ., ., ., ., ., ., .",21.2058,8.4823,2.5,1,8.4823,0,1,116.452,2469.4583,0.00033948,987.781,0.00004711,987.781,0.00159373,0,0,116.452,0.00098778,0.00026844,0.00159373,0.00067042,23,11,FALSE,NU/ml,Ankyra judayi,0,.,.,
8,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1652,.,0,Algae,Freshwater,.,Chrysophyta,Chrysophyceae,.,.,.,.,.,.,.,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Cienkowski .,1,0,"., ., ., ., ., ., ., ., ., ., ., .",10.8916,3.8282,2.845,1,3.8282,0,1,5357.7593,58354.5716,0.00802217,20510.5743,0.00097818,20510.5743,0.03309273,0,0,5357.7593,0.02051057,0.01235055,0.03309272,0.03084469,1.8,28,FALSE,NU/ml,,0,.,.,
9,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1653,.,0,Algae,Freshwater,.,Chrysophyta,Chrysophyceae,.,.,.,.,.,.,.,.,.,.,.,.,.,Cell-Nonmotile,Free,Cyst,.,N/A,1,0,"., ., ., ., ., ., ., ., ., ., ., .",155.0734,188.2972,0.824,1,188.2972,0,1,42.3462,6566.7675,0.00090275,7973.6689,0.00038028,7973.6689,0.01286509,0,0,42.3462,0.00797367,0.00009762,0.0128651,0.00024379,7,4,FALSE,NU/ml,,0,.,.,
10,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3015,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Cryptomonas,.,erosa,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg .,1,0,".,.,.,.,.,.,.,.,.,.,.,.",852.2354,1651.7796,0.516,1,1651.7796,0,1,42.3462,36088.9215,0.00496125,69946.5714,0.00333585,69946.5714,0.1128551,0,0,42.3462,0.06994657,0.00009762,0.11285509,0.00024379,29.3333,4,FALSE,NU/ml,,0,.,.,
11,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3043,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Plagioselmis,.,minuta,.,nannoplanctica,.,.,Cell-Motile,Free,Vegetative,Live,Skuja,1,0,"., ., ., ., ., ., ., ., ., ., ., .",43.9823,33.5103,1.313,1,33.5103,0,1,10.5865,465.6207,0.00006401,354.7584,0.00001692,354.7584,0.00057238,0,0,10.5865,0.00035476,0.0000244,0.00057239,0.00006095,8,1,FALSE,NU/ml,"Rhodomonas lacustris, Rhodomonas minuta  nannoplanctica",0,.,.,
12,210071-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,10/6/2020,2020,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4282,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,.,.,.,.,.,.,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.0106,0.2681,7.5,1,0.2681,0,1,37312.9668,75021.4511,0.01031341,10003.6064,0.00047709,10003.6064,0.01614029,0,0,37312.9668,0.01000361,0.08601275,0.0161403,0.21481123,0.8,195,FALSE,NU/ml,,0,.,.,
